areaCode,areaName,areaType,date,cumDailyNsoDeathsByDeathDate,cumDeaths28DaysByDeathDate,cumDeaths60DaysByDeathDate,cumOnsDeathsByRegistrationDateRate
E92000001,England,nation,25/10/2021,,121976,142203,
E92000001,England,nation,24/10/2021,,121956,142176,
E92000001,England,nation,23/10/2021,,121879,142089,
E92000001,England,nation,22/10/2021,,121799,142002,
E92000001,England,nation,21/10/2021,,121717,141910,
E92000001,England,nation,20/10/2021,,121629,141808,
E92000001,England,nation,19/10/2021,,121533,141688,
E92000001,England,nation,18/10/2021,,121435,141571,
E92000001,England,nation,17/10/2021,,121348,141471,
E92000001,England,nation,16/10/2021,,121249,141347,
E92000001,England,nation,15/10/2021,141544,121156,141225,245.9
E92000001,England,nation,14/10/2021,141494,121058,141106,
E92000001,England,nation,13/10/2021,141416,120949,140970,
E92000001,England,nation,12/10/2021,141343,120863,140858,
E92000001,England,nation,11/10/2021,141263,120779,140742,
E92000001,England,nation,10/10/2021,141180,120689,140627,
E92000001,England,nation,09/10/2021,141109,120622,140529,
E92000001,England,nation,08/10/2021,141025,120534,140413,244.8
E92000001,England,nation,07/10/2021,140938,120446,140301,
E92000001,England,nation,06/10/2021,140846,120356,140186,
E92000001,England,nation,05/10/2021,140773,120282,140084,
E92000001,England,nation,04/10/2021,140688,120196,139971,
E92000001,England,nation,03/10/2021,140611,120116,139869,
E92000001,England,nation,02/10/2021,140539,120041,139776,
E92000001,England,nation,01/10/2021,140469,119967,139682,243.7
E92000001,England,nation,30/09/2021,140372,119871,139563,
E92000001,England,nation,29/09/2021,140281,119790,139445,
E92000001,England,nation,28/09/2021,140194,119707,139338,
E92000001,England,nation,27/09/2021,140115,119632,139238,
E92000001,England,nation,26/09/2021,140037,119555,139139,
E92000001,England,nation,25/09/2021,139963,119487,139049,
E92000001,England,nation,24/09/2021,139875,119396,138942,242.5
E92000001,England,nation,23/09/2021,139781,119305,138824,
E92000001,England,nation,22/09/2021,139678,119203,138701,
E92000001,England,nation,21/09/2021,139569,119103,138574,
E92000001,England,nation,20/09/2021,139475,119010,138460,
E92000001,England,nation,19/09/2021,139364,118908,138334,
E92000001,England,nation,18/09/2021,139267,118818,138227,
E92000001,England,nation,17/09/2021,139168,118726,138105,241.1
E92000001,England,nation,16/09/2021,139043,118604,137946,
E92000001,England,nation,15/09/2021,138930,118491,137810,
E92000001,England,nation,14/09/2021,138814,118390,137677,
E92000001,England,nation,13/09/2021,138696,118272,137536,
E92000001,England,nation,12/09/2021,138622,118200,137444,
E92000001,England,nation,11/09/2021,138521,118098,137319,
E92000001,England,nation,10/09/2021,138414,117995,137193,239.7
E92000001,England,nation,09/09/2021,138306,117887,137055,
E92000001,England,nation,08/09/2021,138172,117759,136898,
E92000001,England,nation,07/09/2021,138059,117646,136770,
E92000001,England,nation,06/09/2021,137936,117522,136628,
E92000001,England,nation,05/09/2021,137812,117402,136492,
E92000001,England,nation,04/09/2021,137699,117287,136356,
E92000001,England,nation,03/09/2021,137586,117177,136231,238.3
E92000001,England,nation,02/09/2021,137467,117052,136089,
E92000001,England,nation,01/09/2021,137365,116953,135973,
E92000001,England,nation,31/08/2021,137268,116859,135858,
E92000001,England,nation,30/08/2021,137175,116764,135749,
E92000001,England,nation,29/08/2021,137083,116674,135634,
E92000001,England,nation,28/08/2021,136972,116568,135512,
E92000001,England,nation,27/08/2021,136869,116466,135395,237.2
E92000001,England,nation,26/08/2021,136759,116360,135271,
E92000001,England,nation,25/08/2021,136655,116255,135149,
E92000001,England,nation,24/08/2021,136573,116168,135044,
E92000001,England,nation,23/08/2021,136472,116065,134921,
E92000001,England,nation,22/08/2021,136377,115970,134814,
E92000001,England,nation,21/08/2021,136271,115869,134686,
E92000001,England,nation,20/08/2021,136179,115782,134576,236
E92000001,England,nation,19/08/2021,136074,115681,134461,
E92000001,England,nation,18/08/2021,135978,115589,134348,
E92000001,England,nation,17/08/2021,135891,115511,134252,
E92000001,England,nation,16/08/2021,135806,115417,134150,
E92000001,England,nation,15/08/2021,135732,115346,134067,
E92000001,England,nation,14/08/2021,135659,115275,133983,
E92000001,England,nation,13/08/2021,135575,115196,133891,235
E92000001,England,nation,12/08/2021,135496,115109,133792,
E92000001,England,nation,11/08/2021,135409,115017,133691,
E92000001,England,nation,10/08/2021,135335,114938,133602,
E92000001,England,nation,09/08/2021,135264,114869,133524,
E92000001,England,nation,08/08/2021,135191,114801,133443,
E92000001,England,nation,07/08/2021,135127,114736,133364,
E92000001,England,nation,06/08/2021,135038,114651,133268,234.1
E92000001,England,nation,05/08/2021,134955,114572,133183,
E92000001,England,nation,04/08/2021,134868,114483,133087,
E92000001,England,nation,03/08/2021,134790,114413,133000,
E92000001,England,nation,02/08/2021,134721,114347,132924,
E92000001,England,nation,01/08/2021,134646,114281,132849,
E92000001,England,nation,31/07/2021,134573,114208,132764,
E92000001,England,nation,30/07/2021,134501,114132,132677,233.2
E92000001,England,nation,29/07/2021,134416,114039,132579,
E92000001,England,nation,28/07/2021,134346,113975,132501,
E92000001,England,nation,27/07/2021,134277,113905,132429,
E92000001,England,nation,26/07/2021,134218,113845,132366,
E92000001,England,nation,25/07/2021,134151,113780,132297,
E92000001,England,nation,24/07/2021,134091,113717,132229,
E92000001,England,nation,23/07/2021,134034,113654,132162,232.5
E92000001,England,nation,22/07/2021,133969,113584,132088,
E92000001,England,nation,21/07/2021,133896,113520,132013,
E92000001,England,nation,20/07/2021,133850,113476,131961,
E92000001,England,nation,19/07/2021,133798,113427,131908,
E92000001,England,nation,18/07/2021,133724,113356,131831,
E92000001,England,nation,17/07/2021,133666,113300,131764,
E92000001,England,nation,16/07/2021,133617,113256,131714,232
E92000001,England,nation,15/07/2021,133574,113217,131668,
E92000001,England,nation,14/07/2021,133531,113173,131617,
E92000001,England,nation,13/07/2021,133495,113141,131579,
E92000001,England,nation,12/07/2021,133456,113103,131535,
E92000001,England,nation,11/07/2021,133424,113071,131498,
E92000001,England,nation,10/07/2021,133397,113046,131467,
E92000001,England,nation,09/07/2021,133363,113014,131432,231.6
E92000001,England,nation,08/07/2021,133325,112976,131390,
E92000001,England,nation,07/07/2021,133296,112950,131354,
E92000001,England,nation,06/07/2021,133268,112927,131323,
E92000001,England,nation,05/07/2021,133246,112908,131299,
E92000001,England,nation,04/07/2021,133226,112885,131273,
E92000001,England,nation,03/07/2021,133203,112863,131247,
E92000001,England,nation,02/07/2021,133176,112840,131218,231.3
E92000001,England,nation,01/07/2021,133152,112816,131188,
E92000001,England,nation,30/06/2021,133127,112798,131162,
E92000001,England,nation,29/06/2021,133104,112778,131134,
E92000001,England,nation,28/06/2021,133083,112758,131111,
E92000001,England,nation,27/06/2021,133070,112749,131097,
E92000001,England,nation,26/06/2021,133050,112732,131075,
E92000001,England,nation,25/06/2021,133040,112723,131062,231.1
E92000001,England,nation,24/06/2021,133020,112704,131037,
E92000001,England,nation,23/06/2021,132998,112685,131012,
E92000001,England,nation,22/06/2021,132992,112680,131006,
E92000001,England,nation,21/06/2021,132980,112671,130992,
E92000001,England,nation,20/06/2021,132969,112658,130976,
E92000001,England,nation,19/06/2021,132950,112638,130954,
E92000001,England,nation,18/06/2021,132933,112619,130932,230.9
E92000001,England,nation,17/06/2021,132919,112609,130915,
E92000001,England,nation,16/06/2021,132912,112604,130905,
E92000001,England,nation,15/06/2021,132900,112594,130887,
E92000001,England,nation,14/06/2021,132886,112581,130869,
E92000001,England,nation,13/06/2021,132875,112573,130857,
E92000001,England,nation,12/06/2021,132866,112566,130845,
E92000001,England,nation,11/06/2021,132856,112553,130829,230.7
E92000001,England,nation,10/06/2021,132845,112547,130815,
E92000001,England,nation,09/06/2021,132829,112538,130800,
E92000001,England,nation,08/06/2021,132815,112534,130785,
E92000001,England,nation,07/06/2021,132802,112527,130771,
E92000001,England,nation,06/06/2021,132797,112523,130764,
E92000001,England,nation,05/06/2021,132785,112518,130752,
E92000001,England,nation,04/06/2021,132781,112514,130743,230.6
E92000001,England,nation,03/06/2021,132769,112506,130729,
E92000001,England,nation,02/06/2021,132755,112496,130715,
E92000001,England,nation,01/06/2021,132745,112487,130703,
E92000001,England,nation,31/05/2021,132736,112484,130693,
E92000001,England,nation,30/05/2021,132726,112477,130680,
E92000001,England,nation,29/05/2021,132719,112470,130666,
E92000001,England,nation,28/05/2021,132710,112465,130655,230.4
E92000001,England,nation,27/05/2021,132699,112459,130638,
E92000001,England,nation,26/05/2021,132691,112452,130621,
E92000001,England,nation,25/05/2021,132679,112442,130604,
E92000001,England,nation,24/05/2021,132672,112439,130596,
E92000001,England,nation,23/05/2021,132659,112431,130581,
E92000001,England,nation,22/05/2021,132645,112425,130566,
E92000001,England,nation,21/05/2021,132642,112422,130558,230.2
E92000001,England,nation,20/05/2021,132626,112415,130535,
E92000001,England,nation,19/05/2021,132620,112410,130527,
E92000001,England,nation,18/05/2021,132617,112407,130521,
E92000001,England,nation,17/05/2021,132608,112404,130508,
E92000001,England,nation,16/05/2021,132597,112399,130492,
E92000001,England,nation,15/05/2021,132587,112393,130477,
E92000001,England,nation,14/05/2021,132574,112386,130462,230.1
E92000001,England,nation,13/05/2021,132565,112383,130451,
E92000001,England,nation,12/05/2021,132555,112379,130433,
E92000001,England,nation,11/05/2021,132542,112370,130415,
E92000001,England,nation,10/05/2021,132523,112357,130390,
E92000001,England,nation,09/05/2021,132516,112349,130373,
E92000001,England,nation,08/05/2021,132505,112341,130358,
E92000001,England,nation,07/05/2021,132488,112333,130335,229.8
E92000001,England,nation,06/05/2021,132473,112325,130314,
E92000001,England,nation,05/05/2021,132459,112318,130299,
E92000001,England,nation,04/05/2021,132439,112306,130271,
E92000001,England,nation,03/05/2021,132425,112297,130252,
E92000001,England,nation,02/05/2021,132408,112289,130229,
E92000001,England,nation,01/05/2021,132393,112279,130206,
E92000001,England,nation,30/04/2021,132380,112272,130185,229.6
E92000001,England,nation,29/04/2021,132364,112264,130162,
E92000001,England,nation,28/04/2021,132349,112253,130143,
E92000001,England,nation,27/04/2021,132330,112240,130116,
E92000001,England,nation,26/04/2021,132306,112230,130083,
E92000001,England,nation,25/04/2021,132287,112221,130055,
E92000001,England,nation,24/04/2021,132266,112209,130024,
E92000001,England,nation,23/04/2021,132247,112202,130000,229.2
E92000001,England,nation,22/04/2021,132224,112185,129969,
E92000001,England,nation,21/04/2021,132196,112171,129927,
E92000001,England,nation,20/04/2021,132171,112154,129893,
E92000001,England,nation,19/04/2021,132141,112137,129845,
E92000001,England,nation,18/04/2021,132124,112121,129810,
E92000001,England,nation,17/04/2021,132098,112106,129771,
E92000001,England,nation,16/04/2021,132065,112088,129728,228.8
E92000001,England,nation,15/04/2021,132038,112073,129688,
E92000001,England,nation,14/04/2021,132002,112056,129638,
E92000001,England,nation,13/04/2021,131977,112047,129603,
E92000001,England,nation,12/04/2021,131940,112028,129551,
E92000001,England,nation,11/04/2021,131905,112003,129500,
E92000001,England,nation,10/04/2021,131873,111984,129452,
E92000001,England,nation,09/04/2021,131837,111966,129403,228.2
E92000001,England,nation,08/04/2021,131805,111949,129352,
E92000001,England,nation,07/04/2021,131755,111918,129283,
E92000001,England,nation,06/04/2021,131718,111893,129228,
E92000001,England,nation,05/04/2021,131681,111870,129171,
E92000001,England,nation,04/04/2021,131647,111860,129115,
E92000001,England,nation,03/04/2021,131598,111836,129050,
E92000001,England,nation,02/04/2021,131566,111809,129000,227.6
E92000001,England,nation,01/04/2021,131528,111790,128946,
E92000001,England,nation,31/03/2021,131474,111762,128863,
E92000001,England,nation,30/03/2021,131410,111725,128773,
E92000001,England,nation,29/03/2021,131362,111687,128699,
E92000001,England,nation,28/03/2021,131307,111661,128602,
E92000001,England,nation,27/03/2021,131265,111634,128538,
E92000001,England,nation,26/03/2021,131211,111605,128459,226.9
E92000001,England,nation,25/03/2021,131151,111564,128368,
E92000001,England,nation,24/03/2021,131084,111527,128258,
E92000001,England,nation,23/03/2021,131026,111493,128171,
E92000001,England,nation,22/03/2021,130945,111447,128062,
E92000001,England,nation,21/03/2021,130859,111390,127929,
E92000001,England,nation,20/03/2021,130754,111320,127776,
E92000001,England,nation,19/03/2021,130667,111261,127651,225.7
E92000001,England,nation,18/03/2021,130587,111205,127528,
E92000001,England,nation,17/03/2021,130502,111154,127411,
E92000001,England,nation,16/03/2021,130399,111089,127255,
E92000001,England,nation,15/03/2021,130305,111023,127097,
E92000001,England,nation,14/03/2021,130186,110939,126914,
E92000001,England,nation,13/03/2021,130076,110860,126756,
E92000001,England,nation,12/03/2021,129954,110761,126571,224.1
E92000001,England,nation,11/03/2021,129838,110680,126393,
E92000001,England,nation,10/03/2021,129687,110573,126171,
E92000001,England,nation,09/03/2021,129553,110476,125954,
E92000001,England,nation,08/03/2021,129393,110363,125733,
E92000001,England,nation,07/03/2021,129228,110242,125508,
E92000001,England,nation,06/03/2021,129056,110129,125271,
E92000001,England,nation,05/03/2021,128878,110000,125024,221.5
E92000001,England,nation,04/03/2021,128675,109844,124766,
E92000001,England,nation,03/03/2021,128472,109715,124499,
E92000001,England,nation,02/03/2021,128287,109589,124251,
E92000001,England,nation,01/03/2021,128078,109434,123978,
E92000001,England,nation,28/02/2021,127829,109241,123644,
E92000001,England,nation,27/02/2021,127575,109043,123319,
E92000001,England,nation,26/02/2021,127312,108847,122996,218
E92000001,England,nation,25/02/2021,127053,108653,122686,
E92000001,England,nation,24/02/2021,126750,108432,122314,
E92000001,England,nation,23/02/2021,126436,108192,121931,
E92000001,England,nation,22/02/2021,126104,107937,121520,
E92000001,England,nation,21/02/2021,125783,107696,121135,
E92000001,England,nation,20/02/2021,125428,107411,120709,
E92000001,England,nation,19/02/2021,125043,107109,120252,213.1
E92000001,England,nation,18/02/2021,124656,106793,119771,
E92000001,England,nation,17/02/2021,124203,106429,119249,
E92000001,England,nation,16/02/2021,123767,106045,118726,
E92000001,England,nation,15/02/2021,123269,105650,118151,
E92000001,England,nation,14/02/2021,122722,105189,117528,
E92000001,England,nation,13/02/2021,122206,104754,116927,
E92000001,England,nation,12/02/2021,121698,104323,116340,206.2
E92000001,England,nation,11/02/2021,121154,103871,115740,
E92000001,England,nation,10/02/2021,120570,103363,115084,
E92000001,England,nation,09/02/2021,119943,102821,114384,
E92000001,England,nation,08/02/2021,119316,102284,113702,
E92000001,England,nation,07/02/2021,118617,101672,112943,
E92000001,England,nation,06/02/2021,117954,101105,112213,
E92000001,England,nation,05/02/2021,117271,100497,111475,196.6
E92000001,England,nation,04/02/2021,116503,99821,110656,
E92000001,England,nation,03/02/2021,115768,99173,109870,
E92000001,England,nation,02/02/2021,114904,98396,108956,
E92000001,England,nation,01/02/2021,114053,97637,108067,
E92000001,England,nation,31/01/2021,113163,96833,107143,
E92000001,England,nation,30/01/2021,112267,96023,106220,
E92000001,England,nation,29/01/2021,111345,95191,105274,184.2
E92000001,England,nation,28/01/2021,110343,94248,104216,
E92000001,England,nation,27/01/2021,109235,93233,103083,
E92000001,England,nation,26/01/2021,108131,92225,101941,
E92000001,England,nation,25/01/2021,107088,91265,100882,
E92000001,England,nation,24/01/2021,105944,90195,99697,
E92000001,England,nation,23/01/2021,104863,89155,98572,
E92000001,England,nation,22/01/2021,103719,88098,97408,169.9
E92000001,England,nation,21/01/2021,102533,86974,96190,
E92000001,England,nation,20/01/2021,101333,85841,94958,
E92000001,England,nation,19/01/2021,100099,84668,93671,
E92000001,England,nation,18/01/2021,98776,83424,92307,
E92000001,England,nation,17/01/2021,97537,82257,91036,
E92000001,England,nation,16/01/2021,96312,81088,89768,
E92000001,England,nation,15/01/2021,95075,79918,88498,155.9
E92000001,England,nation,14/01/2021,93917,78817,87302,
E92000001,England,nation,13/01/2021,92753,77728,86130,
E92000001,England,nation,12/01/2021,91597,76627,84951,
E92000001,England,nation,11/01/2021,90427,75535,83752,
E92000001,England,nation,10/01/2021,89357,74531,82662,
E92000001,England,nation,09/01/2021,88331,73551,81588,
E92000001,England,nation,08/01/2021,87358,72625,80587,143.9
E92000001,England,nation,07/01/2021,86435,71736,79610,
E92000001,England,nation,06/01/2021,85520,70848,78640,
E92000001,England,nation,05/01/2021,84638,70024,77733,
E92000001,England,nation,04/01/2021,83789,69204,76836,
E92000001,England,nation,03/01/2021,83000,68451,75992,
E92000001,England,nation,02/01/2021,82316,67799,75273,
E92000001,England,nation,01/01/2021,81593,67129,74528,134
E92000001,England,nation,31/12/2020,80904,66487,73805,
E92000001,England,nation,30/12/2020,80203,65835,73076,
E92000001,England,nation,29/12/2020,79548,65209,72378,
E92000001,England,nation,28/12/2020,78934,64631,71716,
E92000001,England,nation,27/12/2020,78319,64041,71051,
E92000001,England,nation,26/12/2020,77707,63465,70394,
E92000001,England,nation,25/12/2020,77114,62898,69741,129
E92000001,England,nation,24/12/2020,76556,62361,69130,
E92000001,England,nation,23/12/2020,76053,61875,68577,
E92000001,England,nation,22/12/2020,75534,61394,68015,
E92000001,England,nation,21/12/2020,74995,60905,67436,
E92000001,England,nation,20/12/2020,74489,60409,66859,
E92000001,England,nation,19/12/2020,74034,59979,66355,
E92000001,England,nation,18/12/2020,73577,59567,65870,124.3
E92000001,England,nation,17/12/2020,73099,59134,65350,
E92000001,England,nation,16/12/2020,72636,58694,64839,
E92000001,England,nation,15/12/2020,72250,58339,64421,
E92000001,England,nation,14/12/2020,71842,57951,63974,
E92000001,England,nation,13/12/2020,71420,57539,63501,
E92000001,England,nation,12/12/2020,71010,57174,63060,
E92000001,England,nation,11/12/2020,70599,56800,62610,119.5
E92000001,England,nation,10/12/2020,70175,56402,62148,
E92000001,England,nation,09/12/2020,69768,56024,61701,
E92000001,England,nation,08/12/2020,69387,55650,61280,
E92000001,England,nation,07/12/2020,68989,55275,60850,
E92000001,England,nation,06/12/2020,68610,54921,60445,
E92000001,England,nation,05/12/2020,68247,54566,60034,
E92000001,England,nation,04/12/2020,67902,54222,59639,115.1
E92000001,England,nation,03/12/2020,67482,53810,59174,
E92000001,England,nation,02/12/2020,67072,53405,58724,
E92000001,England,nation,01/12/2020,66724,53069,58330,
E92000001,England,nation,30/11/2020,66365,52723,57932,
E92000001,England,nation,29/11/2020,65980,52361,57518,
E92000001,England,nation,28/11/2020,65557,51958,57066,
E92000001,England,nation,27/11/2020,65168,51575,56642,110.4
E92000001,England,nation,26/11/2020,64781,51212,56230,
E92000001,England,nation,25/11/2020,64401,50839,55807,
E92000001,England,nation,24/11/2020,63965,50414,55335,
E92000001,England,nation,23/11/2020,63542,50008,54891,
E92000001,England,nation,22/11/2020,63113,49608,54452,
E92000001,England,nation,21/11/2020,62693,49202,54012,
E92000001,England,nation,20/11/2020,62280,48805,53587,105.4
E92000001,England,nation,19/11/2020,61873,48415,53162,
E92000001,England,nation,18/11/2020,61466,48018,52736,
E92000001,England,nation,17/11/2020,61022,47583,52273,
E92000001,England,nation,16/11/2020,60644,47219,51876,
E92000001,England,nation,15/11/2020,60282,46861,51492,
E92000001,England,nation,14/11/2020,59907,46479,51093,
E92000001,England,nation,13/11/2020,59540,46121,50706,101.1
E92000001,England,nation,12/11/2020,59188,45764,50330,
E92000001,England,nation,11/11/2020,58831,45413,49958,
E92000001,England,nation,10/11/2020,58514,45101,49625,
E92000001,England,nation,09/11/2020,58185,44782,49289,
E92000001,England,nation,08/11/2020,57781,44381,48861,
E92000001,England,nation,07/11/2020,57434,44040,48505,
E92000001,England,nation,06/11/2020,57086,43707,48146,97
E92000001,England,nation,05/11/2020,56747,43374,47795,
E92000001,England,nation,04/11/2020,56447,43073,47469,
E92000001,England,nation,03/11/2020,56164,42795,47179,
E92000001,England,nation,02/11/2020,55860,42504,46875,
E92000001,England,nation,01/11/2020,55581,42218,46576,
E92000001,England,nation,31/10/2020,55298,41932,46279,
E92000001,England,nation,30/10/2020,55021,41655,45986,93.9
E92000001,England,nation,29/10/2020,54737,41374,45691,
E92000001,England,nation,28/10/2020,54484,41125,45428,
E92000001,England,nation,27/10/2020,54256,40887,45185,
E92000001,England,nation,26/10/2020,54030,40670,44959,
E92000001,England,nation,25/10/2020,53812,40447,44732,
E92000001,England,nation,24/10/2020,53605,40242,44520,
E92000001,England,nation,23/10/2020,53431,40072,44337,91.7
E92000001,England,nation,22/10/2020,53248,39884,44143,
E92000001,England,nation,21/10/2020,53062,39697,43946,
E92000001,England,nation,20/10/2020,52866,39506,43746,
E92000001,England,nation,19/10/2020,52689,39335,43562,
E92000001,England,nation,18/10/2020,52534,39176,43402,
E92000001,England,nation,17/10/2020,52410,39056,43278,
E92000001,England,nation,16/10/2020,52242,38895,43110,90.1
E92000001,England,nation,15/10/2020,52117,38773,42982,
E92000001,England,nation,14/10/2020,51993,38649,42851,
E92000001,England,nation,13/10/2020,51889,38548,42745,
E92000001,England,nation,12/10/2020,51795,38461,42651,
E92000001,England,nation,11/10/2020,51701,38365,42553,
E92000001,England,nation,10/10/2020,51595,38262,42443,
E92000001,England,nation,09/10/2020,51508,38172,42352,89
E92000001,England,nation,08/10/2020,51426,38105,42273,
E92000001,England,nation,07/10/2020,51346,38029,42193,
E92000001,England,nation,06/10/2020,51258,37948,42104,
E92000001,England,nation,05/10/2020,51189,37886,42036,
E92000001,England,nation,04/10/2020,51135,37827,41973,
E92000001,England,nation,03/10/2020,51080,37773,41916,
E92000001,England,nation,02/10/2020,51024,37718,41855,88.3
E92000001,England,nation,01/10/2020,50955,37654,41788,
E92000001,England,nation,30/09/2020,50899,37599,41727,
E92000001,England,nation,29/09/2020,50846,37551,41676,
E92000001,England,nation,28/09/2020,50804,37508,41632,
E92000001,England,nation,27/09/2020,50757,37461,41582,
E92000001,England,nation,26/09/2020,50708,37419,41533,
E92000001,England,nation,25/09/2020,50665,37384,41495,87.7
E92000001,England,nation,24/09/2020,50630,37355,41460,
E92000001,England,nation,23/09/2020,50597,37322,41424,
E92000001,England,nation,22/09/2020,50545,37270,41369,
E92000001,England,nation,21/09/2020,50513,37235,41331,
E92000001,England,nation,20/09/2020,50487,37211,41301,
E92000001,England,nation,19/09/2020,50453,37183,41268,
E92000001,England,nation,18/09/2020,50431,37165,41244,87.4
E92000001,England,nation,17/09/2020,50406,37144,41220,
E92000001,England,nation,16/09/2020,50372,37120,41188,
E92000001,England,nation,15/09/2020,50347,37098,41160,
E92000001,England,nation,14/09/2020,50325,37083,41140,
E92000001,England,nation,13/09/2020,50308,37066,41122,
E92000001,England,nation,12/09/2020,50290,37052,41103,
E92000001,England,nation,11/09/2020,50269,37034,41077,87.1
E92000001,England,nation,10/09/2020,50254,37024,41062,
E92000001,England,nation,09/09/2020,50239,37012,41044,
E92000001,England,nation,08/09/2020,50229,37003,41028,
E92000001,England,nation,07/09/2020,50214,36994,41009,
E92000001,England,nation,06/09/2020,50194,36981,40988,
E92000001,England,nation,05/09/2020,50181,36973,40974,
E92000001,England,nation,04/09/2020,50169,36961,40954,87
E92000001,England,nation,03/09/2020,50155,36955,40940,
E92000001,England,nation,02/09/2020,50149,36949,40928,
E92000001,England,nation,01/09/2020,50136,36941,40913,
E92000001,England,nation,31/08/2020,50127,36939,40900,
E92000001,England,nation,30/08/2020,50111,36932,40883,
E92000001,England,nation,29/08/2020,50103,36926,40875,
E92000001,England,nation,28/08/2020,50095,36921,40863,86.8
E92000001,England,nation,27/08/2020,50084,36913,40853,
E92000001,England,nation,26/08/2020,50073,36905,40839,
E92000001,England,nation,25/08/2020,50058,36894,40820,
E92000001,England,nation,24/08/2020,50039,36883,40803,
E92000001,England,nation,23/08/2020,50031,36878,40793,
E92000001,England,nation,22/08/2020,50015,36865,40775,
E92000001,England,nation,21/08/2020,50004,36859,40762,86.7
E92000001,England,nation,20/08/2020,49995,36852,40751,
E92000001,England,nation,19/08/2020,49979,36844,40736,
E92000001,England,nation,18/08/2020,49969,36842,40728,
E92000001,England,nation,17/08/2020,49958,36835,40715,
E92000001,England,nation,16/08/2020,49939,36823,40692,
E92000001,England,nation,15/08/2020,49927,36819,40678,
E92000001,England,nation,14/08/2020,49906,36808,40655,86.4
E92000001,England,nation,13/08/2020,49891,36802,40637,
E92000001,England,nation,12/08/2020,49873,36795,40622,
E92000001,England,nation,11/08/2020,49853,36789,40601,
E92000001,England,nation,10/08/2020,49833,36779,40576,
E92000001,England,nation,09/08/2020,49810,36768,40555,
E92000001,England,nation,08/08/2020,49792,36760,40537,
E92000001,England,nation,07/08/2020,49774,36749,40514,86.2
E92000001,England,nation,06/08/2020,49755,36742,40494,
E92000001,England,nation,05/08/2020,49738,36733,40474,
E92000001,England,nation,04/08/2020,49731,36730,40462,
E92000001,England,nation,03/08/2020,49711,36720,40439,
E92000001,England,nation,02/08/2020,49692,36706,40420,
E92000001,England,nation,01/08/2020,49677,36698,40401,
E92000001,England,nation,31/07/2020,49661,36689,40383,86
E92000001,England,nation,30/07/2020,49635,36679,40352,
E92000001,England,nation,29/07/2020,49621,36671,40338,
E92000001,England,nation,28/07/2020,49600,36663,40316,
E92000001,England,nation,27/07/2020,49580,36653,40289,
E92000001,England,nation,26/07/2020,49564,36643,40268,
E92000001,England,nation,25/07/2020,49536,36629,40238,
E92000001,England,nation,24/07/2020,49516,36616,40212,85.7
E92000001,England,nation,23/07/2020,49499,36610,40196,
E92000001,England,nation,22/07/2020,49466,36594,40164,
E92000001,England,nation,21/07/2020,49432,36578,40126,
E92000001,England,nation,20/07/2020,49402,36559,40092,
E92000001,England,nation,19/07/2020,49373,36547,40055,
E92000001,England,nation,18/07/2020,49351,36533,40027,
E92000001,England,nation,17/07/2020,49323,36519,39994,85.3
E92000001,England,nation,16/07/2020,49292,36501,39953,
E92000001,England,nation,15/07/2020,49274,36489,39926,
E92000001,England,nation,14/07/2020,49235,36469,39879,
E92000001,England,nation,13/07/2020,49197,36449,39841,
E92000001,England,nation,12/07/2020,49155,36427,39795,
E92000001,England,nation,11/07/2020,49126,36415,39764,
E92000001,England,nation,10/07/2020,49093,36395,39719,84.8
E92000001,England,nation,09/07/2020,49051,36374,39680,
E92000001,England,nation,08/07/2020,48995,36339,39615,
E92000001,England,nation,07/07/2020,48951,36316,39565,
E92000001,England,nation,06/07/2020,48910,36290,39514,
E92000001,England,nation,05/07/2020,48862,36257,39455,
E92000001,England,nation,04/07/2020,48818,36233,39406,
E92000001,England,nation,03/07/2020,48772,36202,39346,84.2
E92000001,England,nation,02/07/2020,48727,36176,39294,
E92000001,England,nation,01/07/2020,48672,36136,39230,
E92000001,England,nation,30/06/2020,48628,36114,39184,
E92000001,England,nation,29/06/2020,48557,36071,39108,
E92000001,England,nation,28/06/2020,48494,36037,39042,
